time,event,working,spares,broken,repair_queue,busy_repairers,good_machines
6073.344413776191,failure,10,2,0,0,0,12
6073.344413776191,repair_start,10,2,1,0,1,12
6073.846090013023,repair_finish,10,3,0,0,0,13
6097.245410350742,failure,10,2,0,0,0,12
6097.245410350742,repair_start,10,2,1,0,1,12
6097.64919988792,repair_finish,10,3,0,0,0,13
6098.550027354499,failure,10,2,0,0,0,12
6098.550027354499,repair_start,10,2,1,0,1,12
6098.624323283179,repair_finish,10,3,0,0,0,13
6103.524212111017,failure,10,2,0,0,0,12
6103.524212111017,repair_start,10,2,1,0,1,12
6103.564811658096,repair_finish,10,3,0,0,0,13
6104.378205120145,failure,10,2,0,0,0,12
6104.378205120145,repair_start,10,2,1,0,1,12
6104.6255604417975,repair_finish,10,3,0,0,0,13
6113.26331792005,failure,10,2,0,0,0,12
6113.26331792005,repair_start,10,2,1,0,1,12
6115.380509743357,repair_finish,10,3,0,0,0,13
6127.122148063164,failure,10,2,0,0,0,12
6127.122148063164,repair_start,10,2,1,0,1,12
6128.224221700664,repair_finish,10,3,0,0,0,13
6130.5767194624605,failure,10,2,0,0,0,12
6130.5767194624605,repair_start,10,2,1,0,1,12
6130.736061619113,repair_finish,10,3,0,0,0,13
6141.104041349475,failure,10,2,0,0,0,12
6141.104041349475,repair_start,10,2,1,0,1,12
6141.184204936265,repair_finish,10,3,0,0,0,13
6165.799316746535,failure,10,2,0,0,0,12
6165.799316746535,repair_start,10,2,1,0,1,12
6166.443076778774,repair_finish,10,3,0,0,0,13
6166.953142327574,failure,10,2,0,0,0,12
6166.953142327574,repair_start,10,2,1,0,1,12
6166.955190372833,failure,10,1,1,0,1,11
6166.955190372833,repair_queue,10,1,2,1,1,11
6167.461819482411,repair_finish,10,2,1,1,0,12
6167.461819482411,repair_start,10,2,1,0,1,12
6168.44030102522,repair_finish,10,3,0,0,0,13
6171.698573561595,failure,10,2,0,0,0,12
6171.698573561595,repair_start,10,2,1,0,1,12
6172.158911535577,repair_finish,10,3,0,0,0,13
6179.884149069373,failure,10,2,0,0,0,12
6179.884149069373,repair_start,10,2,1,0,1,12
6180.373329559464,repair_finish,10,3,0,0,0,13
6184.021453255566,failure,10,2,0,0,0,12
6184.021453255566,repair_start,10,2,1,0,1,12
6184.515162180942,repair_finish,10,3,0,0,0,13
6221.9813527283995,failure,10,2,0,0,0,12
6221.9813527283995,repair_start,10,2,1,0,1,12
6223.953000928482,repair_finish,10,3,0,0,0,13
6224.23670583383,failure,10,2,0,0,0,12
6224.23670583383,repair_start,10,2,1,0,1,12
6224.288855707321,repair_finish,10,3,0,0,0,13
6229.879708633377,failure,10,2,0,0,0,12
6229.879708633377,repair_start,10,2,1,0,1,12
6230.441823879343,repair_finish,10,3,0,0,0,13
6232.183374354049,failure,10,2,0,0,0,12
6232.183374354049,repair_start,10,2,1,0,1,12
6233.821686209171,repair_finish,10,3,0,0,0,13
6253.132435435099,failure,10,2,0,0,0,12
6253.132435435099,repair_start,10,2,1,0,1,12
6254.823906371745,failure,10,1,1,0,1,11
6254.823906371745,repair_queue,10,1,2,1,1,11
6255.521643915926,repair_finish,10,2,1,1,0,12
6255.521643915926,repair_start,10,2,1,0,1,12
6256.083648916702,repair_finish,10,3,0,0,0,13
6275.528730233457,failure,10,2,0,0,0,12
6275.528730233457,repair_start,10,2,1,0,1,12
6275.641493824491,repair_finish,10,3,0,0,0,13
6283.711091916528,failure,10,2,0,0,0,12
6283.711091916528,repair_start,10,2,1,0,1,12
6283.7422544222645,repair_finish,10,3,0,0,0,13
6290.112714018564,failure,10,2,0,0,0,12
6290.112714018564,repair_start,10,2,1,0,1,12
6291.994821137062,repair_finish,10,3,0,0,0,13
6292.21560832864,failure,10,2,0,0,0,12
6292.21560832864,repair_start,10,2,1,0,1,12
6292.6013736168625,repair_finish,10,3,0,0,0,13
6294.451641735414,failure,10,2,0,0,0,12
6294.451641735414,repair_start,10,2,1,0,1,12
6295.186285880155,repair_finish,10,3,0,0,0,13
6295.4190751291435,failure,10,2,0,0,0,12
6295.4190751291435,repair_start,10,2,1,0,1,12
6295.487181065963,repair_finish,10,3,0,0,0,13
6316.120602995025,failure,10,2,0,0,0,12
6316.120602995025,repair_start,10,2,1,0,1,12
6317.035487489342,repair_finish,10,3,0,0,0,13
6326.303822100181,failure,10,2,0,0,0,12
6326.303822100181,repair_start,10,2,1,0,1,12
6327.9263400521395,repair_finish,10,3,0,0,0,13
6332.873889205265,failure,10,2,0,0,0,12
6332.873889205265,repair_start,10,2,1,0,1,12
6334.256936297503,repair_finish,10,3,0,0,0,13
6336.375732349442,failure,10,2,0,0,0,12
6336.375732349442,repair_start,10,2,1,0,1,12
6336.639304943916,repair_finish,10,3,0,0,0,13
6348.7892353963925,failure,10,2,0,0,0,12
6348.7892353963925,repair_start,10,2,1,0,1,12
6350.752716117327,repair_finish,10,3,0,0,0,13
6355.127336049074,failure,10,2,0,0,0,12
6355.127336049074,repair_start,10,2,1,0,1,12
6355.190539009137,repair_finish,10,3,0,0,0,13
6369.0896851931575,failure,10,2,0,0,0,12
6369.0896851931575,repair_start,10,2,1,0,1,12
6370.257755110574,repair_finish,10,3,0,0,0,13
6387.046369668856,failure,10,2,0,0,0,12
6387.046369668856,repair_start,10,2,1,0,1,12
6387.254025935652,repair_finish,10,3,0,0,0,13
6401.030632362543,failure,10,2,0,0,0,12
6401.030632362543,repair_start,10,2,1,0,1,12
6401.335446096507,repair_finish,10,3,0,0,0,13
6417.966264764966,failure,10,2,0,0,0,12
6417.966264764966,repair_start,10,2,1,0,1,12
6418.2577578842165,repair_finish,10,3,0,0,0,13
6419.0510069847805,failure,10,2,0,0,0,12
6419.0510069847805,repair_start,10,2,1,0,1,12
6419.6113959697,repair_finish,10,3,0,0,0,13
6461.887220087428,failure,10,2,0,0,0,12
6461.887220087428,repair_start,10,2,1,0,1,12
6462.101913420208,repair_finish,10,3,0,0,0,13
6466.229442132134,failure,10,2,0,0,0,12
6466.229442132134,repair_start,10,2,1,0,1,12
6466.375731678225,repair_finish,10,3,0,0,0,13
6495.656983361041,failure,10,2,0,0,0,12
6495.656983361041,repair_start,10,2,1,0,1,12
6496.678866093661,repair_finish,10,3,0,0,0,13
6520.387837265482,failure,10,2,0,0,0,12
6520.387837265482,repair_start,10,2,1,0,1,12
6520.930939640214,repair_finish,10,3,0,0,0,13
6551.657103996063,failure,10,2,0,0,0,12
6551.657103996063,repair_start,10,2,1,0,1,12
6552.930966464107,repair_finish,10,3,0,0,0,13
6561.5910771687,failure,10,2,0,0,0,12
6561.5910771687,repair_start,10,2,1,0,1,12
6562.052449687531,repair_finish,10,3,0,0,0,13
6565.438745090446,failure,10,2,0,0,0,12
6565.438745090446,repair_start,10,2,1,0,1,12
6566.065402060322,repair_finish,10,3,0,0,0,13
6571.087349190353,failure,10,2,0,0,0,12
6571.087349190353,repair_start,10,2,1,0,1,12
6571.1534064199095,repair_finish,10,3,0,0,0,13
6573.078711996593,failure,10,2,0,0,0,12
6573.078711996593,repair_start,10,2,1,0,1,12
6573.989166958233,repair_finish,10,3,0,0,0,13
6574.2482789875185,failure,10,2,0,0,0,12
6574.2482789875185,repair_start,10,2,1,0,1,12
6575.583026704687,repair_finish,10,3,0,0,0,13
6590.879587456711,failure,10,2,0,0,0,12
6590.879587456711,repair_start,10,2,1,0,1,12
6590.882991939514,repair_finish,10,3,0,0,0,13
6600.845896640468,failure,10,2,0,0,0,12
6600.845896640468,repair_start,10,2,1,0,1,12
6601.647401460559,repair_finish,10,3,0,0,0,13
6629.864245140511,failure,10,2,0,0,0,12
6629.864245140511,repair_start,10,2,1,0,1,12
6630.117725696525,repair_finish,10,3,0,0,0,13
6644.756484775046,failure,10,2,0,0,0,12
6644.756484775046,repair_start,10,2,1,0,1,12
6645.145995770566,repair_finish,10,3,0,0,0,13
6652.417742121098,failure,10,2,0,0,0,12
6652.417742121098,repair_start,10,2,1,0,1,12
6653.896111976319,repair_finish,10,3,0,0,0,13
6675.8851756958875,failure,10,2,0,0,0,12
6675.8851756958875,repair_start,10,2,1,0,1,12
6676.658066300967,repair_finish,10,3,0,0,0,13
6701.902615737819,failure,10,2,0,0,0,12
6701.902615737819,repair_start,10,2,1,0,1,12
6702.213367885333,repair_finish,10,3,0,0,0,13
6707.133694648037,failure,10,2,0,0,0,12
6707.133694648037,repair_start,10,2,1,0,1,12
6709.942352343028,failure,10,1,1,0,1,11
6709.942352343028,repair_queue,10,1,2,1,1,11
6712.0889761786375,repair_finish,10,2,1,1,0,12
6712.0889761786375,repair_start,10,2,1,0,1,12
6712.922083624088,repair_finish,10,3,0,0,0,13
6734.493181195689,failure,10,2,0,0,0,12
6734.493181195689,repair_start,10,2,1,0,1,12
6735.419128335755,repair_finish,10,3,0,0,0,13
6736.537504917092,failure,10,2,0,0,0,12
6736.537504917092,repair_start,10,2,1,0,1,12
6737.672037588184,repair_finish,10,3,0,0,0,13
6744.161696786174,failure,10,2,0,0,0,12
6744.161696786174,repair_start,10,2,1,0,1,12
6745.6044388697,repair_finish,10,3,0,0,0,13
6758.689264958844,failure,10,2,0,0,0,12
6758.689264958844,repair_start,10,2,1,0,1,12
6760.792983390104,repair_finish,10,3,0,0,0,13
6763.545732370033,failure,10,2,0,0,0,12
6763.545732370033,repair_start,10,2,1,0,1,12
6764.191494421968,repair_finish,10,3,0,0,0,13
6764.694980843752,failure,10,2,0,0,0,12
6764.694980843752,repair_start,10,2,1,0,1,12
6765.079953211415,failure,10,1,1,0,1,11
6765.079953211415,repair_queue,10,1,2,1,1,11
6765.4291185568645,repair_finish,10,2,1,1,0,12
6765.4291185568645,repair_start,10,2,1,0,1,12
6766.747446834472,repair_finish,10,3,0,0,0,13
6779.285823002854,failure,10,2,0,0,0,12
6779.285823002854,repair_start,10,2,1,0,1,12
6781.0609957855795,repair_finish,10,3,0,0,0,13
6783.203810919035,failure,10,2,0,0,0,12
6783.203810919035,repair_start,10,2,1,0,1,12
6783.562504646473,repair_finish,10,3,0,0,0,13
6786.30021094649,failure,10,2,0,0,0,12
6786.30021094649,repair_start,10,2,1,0,1,12
6788.123349750758,repair_finish,10,3,0,0,0,13
6800.161839783398,failure,10,2,0,0,0,12
6800.161839783398,repair_start,10,2,1,0,1,12
6801.033039092503,repair_finish,10,3,0,0,0,13
6823.285167868023,failure,10,2,0,0,0,12
6823.285167868023,repair_start,10,2,1,0,1,12
6824.80614629539,repair_finish,10,3,0,0,0,13
6826.33677877636,failure,10,2,0,0,0,12
6826.33677877636,repair_start,10,2,1,0,1,12
6826.633215390595,repair_finish,10,3,0,0,0,13
6860.823655935694,failure,10,2,0,0,0,12
6860.823655935694,repair_start,10,2,1,0,1,12
6860.89933914375,repair_finish,10,3,0,0,0,13
6864.505209797624,failure,10,2,0,0,0,12
6864.505209797624,repair_start,10,2,1,0,1,12
6864.9231538548265,repair_finish,10,3,0,0,0,13
6881.7808727905785,failure,10,2,0,0,0,12
6881.7808727905785,repair_start,10,2,1,0,1,12
6884.291445270777,repair_finish,10,3,0,0,0,13
6884.66301390985,failure,10,2,0,0,0,12
6884.66301390985,repair_start,10,2,1,0,1,12
6885.124017390249,repair_finish,10,3,0,0,0,13
6891.11496131212,failure,10,2,0,0,0,12
6891.11496131212,repair_start,10,2,1,0,1,12
6891.814418954212,failure,10,1,1,0,1,11
6891.814418954212,repair_queue,10,1,2,1,1,11
6893.046858535425,repair_finish,10,2,1,1,0,12
6893.046858535425,repair_start,10,2,1,0,1,12
6894.328053868543,repair_finish,10,3,0,0,0,13
6902.700742742915,failure,10,2,0,0,0,12
6902.700742742915,repair_start,10,2,1,0,1,12
6902.912669116285,repair_finish,10,3,0,0,0,13
6908.816373616147,failure,10,2,0,0,0,12
6908.816373616147,repair_start,10,2,1,0,1,12
6908.869925628043,repair_finish,10,3,0,0,0,13
6918.283001369706,failure,10,2,0,0,0,12
6918.283001369706,repair_start,10,2,1,0,1,12
6920.717749781137,repair_finish,10,3,0,0,0,13
6922.225545076494,failure,10,2,0,0,0,12
6922.225545076494,repair_start,10,2,1,0,1,12
6923.07225562247,repair_finish,10,3,0,0,0,13
6931.252827640712,failure,10,2,0,0,0,12
6931.252827640712,repair_start,10,2,1,0,1,12
6931.345501320499,repair_finish,10,3,0,0,0,13
6937.6640649099645,failure,10,2,0,0,0,12
6937.6640649099645,repair_start,10,2,1,0,1,12
6937.90987394505,repair_finish,10,3,0,0,0,13
6941.312473557696,failure,10,2,0,0,0,12
6941.312473557696,repair_start,10,2,1,0,1,12
6941.641497459394,repair_finish,10,3,0,0,0,13
6970.848014197173,failure,10,2,0,0,0,12
6970.848014197173,repair_start,10,2,1,0,1,12
6971.125606815365,repair_finish,10,3,0,0,0,13
6976.424880639164,failure,10,2,0,0,0,12
6976.424880639164,repair_start,10,2,1,0,1,12
6976.933408340617,repair_finish,10,3,0,0,0,13
6980.405887008563,failure,10,2,0,0,0,12
6980.405887008563,repair_start,10,2,1,0,1,12
6983.058423356472,repair_finish,10,3,0,0,0,13
6990.512938501173,failure,10,2,0,0,0,12
6990.512938501173,repair_start,10,2,1,0,1,12
6993.664258708294,repair_finish,10,3,0,0,0,13
7009.849466199878,failure,10,2,0,0,0,12
7009.849466199878,repair_start,10,2,1,0,1,12
7011.684907856737,repair_finish,10,3,0,0,0,13
7026.683880775952,failure,10,2,0,0,0,12
7026.683880775952,repair_start,10,2,1,0,1,12
7027.959886793894,repair_finish,10,3,0,0,0,13
7042.403553527632,failure,10,2,0,0,0,12
7042.403553527632,repair_start,10,2,1,0,1,12
7043.176216197316,repair_finish,10,3,0,0,0,13
7045.959683492385,failure,10,2,0,0,0,12
7045.959683492385,repair_start,10,2,1,0,1,12
7046.621252506612,repair_finish,10,3,0,0,0,13
7049.343225250319,failure,10,2,0,0,0,12
7049.343225250319,repair_start,10,2,1,0,1,12
7049.482156783049,failure,10,1,1,0,1,11
7049.482156783049,repair_queue,10,1,2,1,1,11
7050.683390968183,repair_finish,10,2,1,1,0,12
7050.683390968183,repair_start,10,2,1,0,1,12
7053.137271223892,repair_finish,10,3,0,0,0,13
7058.977705706675,failure,10,2,0,0,0,12
7058.977705706675,repair_start,10,2,1,0,1,12
7059.512849693505,repair_finish,10,3,0,0,0,13
7065.25613039154,failure,10,2,0,0,0,12
7065.25613039154,repair_start,10,2,1,0,1,12
7065.74897918383,repair_finish,10,3,0,0,0,13
7066.824470694192,failure,10,2,0,0,0,12
7066.824470694192,repair_start,10,2,1,0,1,12
7067.04653902674,repair_finish,10,3,0,0,0,13
7078.456972235517,failure,10,2,0,0,0,12
7078.456972235517,repair_start,10,2,1,0,1,12
7079.742634814755,repair_finish,10,3,0,0,0,13
7102.2499191571205,failure,10,2,0,0,0,12
7102.2499191571205,repair_start,10,2,1,0,1,12
7103.086014437483,repair_finish,10,3,0,0,0,13
7121.48506865447,failure,10,2,0,0,0,12
7121.48506865447,repair_start,10,2,1,0,1,12
7121.914032040512,repair_finish,10,3,0,0,0,13
7130.756656405437,failure,10,2,0,0,0,12
7130.756656405437,repair_start,10,2,1,0,1,12
7131.284438778694,failure,10,1,1,0,1,11
7131.284438778694,repair_queue,10,1,2,1,1,11
7131.73756382036,failure,10,0,2,1,1,10
7131.73756382036,repair_queue,10,0,3,2,1,10
7132.384755617097,repair_finish,10,1,2,2,0,11
7132.384755617097,repair_start,10,1,2,1,1,11
7132.657861079091,repair_finish,10,2,1,1,0,12
7132.657861079091,repair_start,10,2,1,0,1,12
7133.087557537367,failure,10,1,1,0,1,11
7133.087557537367,repair_queue,10,1,2,1,1,11
7133.45139005422,repair_finish,10,2,1,1,0,12
7133.45139005422,repair_start,10,2,1,0,1,12
7133.699616684454,repair_finish,10,3,0,0,0,13
7140.382687001376,failure,10,2,0,0,0,12
7140.382687001376,repair_start,10,2,1,0,1,12
7143.307560459578,repair_finish,10,3,0,0,0,13
7147.753880922609,failure,10,2,0,0,0,12
7147.753880922609,repair_start,10,2,1,0,1,12
7147.805898437297,repair_finish,10,3,0,0,0,13
7149.831368540556,failure,10,2,0,0,0,12
7149.831368540556,repair_start,10,2,1,0,1,12
7150.415199180329,failure,10,1,1,0,1,11
7150.415199180329,repair_queue,10,1,2,1,1,11
7150.5552997971845,repair_finish,10,2,1,1,0,12
7150.5552997971845,repair_start,10,2,1,0,1,12
7153.990531911887,repair_finish,10,3,0,0,0,13
7160.260650485294,failure,10,2,0,0,0,12
7160.260650485294,repair_start,10,2,1,0,1,12
7160.357324438431,repair_finish,10,3,0,0,0,13
7162.712908184453,failure,10,2,0,0,0,12
7162.712908184453,repair_start,10,2,1,0,1,12
7165.256693815652,repair_finish,10,3,0,0,0,13
7165.955576417346,failure,10,2,0,0,0,12
7165.955576417346,repair_start,10,2,1,0,1,12
7166.65402809204,repair_finish,10,3,0,0,0,13
7170.346488451037,failure,10,2,0,0,0,12
7170.346488451037,repair_start,10,2,1,0,1,12
7170.466249094024,repair_finish,10,3,0,0,0,13
7199.060698384777,failure,10,2,0,0,0,12
7199.060698384777,repair_start,10,2,1,0,1,12
7199.553966513649,repair_finish,10,3,0,0,0,13
7201.451674062047,failure,10,2,0,0,0,12
7201.451674062047,repair_start,10,2,1,0,1,12
7202.054590154169,repair_finish,10,3,0,0,0,13
7209.110953388367,failure,10,2,0,0,0,12
7209.110953388367,repair_start,10,2,1,0,1,12
7210.043456604993,repair_finish,10,3,0,0,0,13
7214.522541384602,failure,10,2,0,0,0,12
7214.522541384602,repair_start,10,2,1,0,1,12
7215.1916728262,repair_finish,10,3,0,0,0,13
7224.822154452504,failure,10,2,0,0,0,12
7224.822154452504,repair_start,10,2,1,0,1,12
7226.344102338028,repair_finish,10,3,0,0,0,13
7233.059640665345,failure,10,2,0,0,0,12
7233.059640665345,repair_start,10,2,1,0,1,12
7235.296631373652,repair_finish,10,3,0,0,0,13
7239.613606072968,failure,10,2,0,0,0,12
7239.613606072968,repair_start,10,2,1,0,1,12
7240.364904767109,repair_finish,10,3,0,0,0,13
7241.254818110725,failure,10,2,0,0,0,12
7241.254818110725,repair_start,10,2,1,0,1,12
7241.556909985962,repair_finish,10,3,0,0,0,13
7242.466907833758,failure,10,2,0,0,0,12
7242.466907833758,repair_start,10,2,1,0,1,12
7244.267789108181,repair_finish,10,3,0,0,0,13
7252.885890551252,failure,10,2,0,0,0,12
7252.885890551252,repair_start,10,2,1,0,1,12
7253.735933845664,repair_finish,10,3,0,0,0,13
7261.47716740656,failure,10,2,0,0,0,12
7261.47716740656,repair_start,10,2,1,0,1,12
7262.306960752467,repair_finish,10,3,0,0,0,13
7275.479596438502,failure,10,2,0,0,0,12
7275.479596438502,repair_start,10,2,1,0,1,12
7277.813247152173,repair_finish,10,3,0,0,0,13
7292.41076207142,failure,10,2,0,0,0,12
7292.41076207142,repair_start,10,2,1,0,1,12
7292.545609017256,repair_finish,10,3,0,0,0,13
7300.597824400347,failure,10,2,0,0,0,12
7300.597824400347,repair_start,10,2,1,0,1,12
7301.7824837689,repair_finish,10,3,0,0,0,13
7302.0004687142455,failure,10,2,0,0,0,12
7302.0004687142455,repair_start,10,2,1,0,1,12
7304.154149279865,repair_finish,10,3,0,0,0,13
7307.664275599114,failure,10,2,0,0,0,12
7307.664275599114,repair_start,10,2,1,0,1,12
7308.106713938462,repair_finish,10,3,0,0,0,13
7308.359783070021,failure,10,2,0,0,0,12
7308.359783070021,repair_start,10,2,1,0,1,12
7309.211778943793,repair_finish,10,3,0,0,0,13
7326.858378307022,failure,10,2,0,0,0,12
7326.858378307022,repair_start,10,2,1,0,1,12
7327.150622938648,repair_finish,10,3,0,0,0,13
7337.992914062264,failure,10,2,0,0,0,12
7337.992914062264,repair_start,10,2,1,0,1,12
7338.034857222055,repair_finish,10,3,0,0,0,13
7343.632144458328,failure,10,2,0,0,0,12
7343.632144458328,repair_start,10,2,1,0,1,12
7344.972695575196,repair_finish,10,3,0,0,0,13
7354.467651836531,failure,10,2,0,0,0,12
7354.467651836531,repair_start,10,2,1,0,1,12
7354.805687903591,repair_finish,10,3,0,0,0,13
7356.101136155789,failure,10,2,0,0,0,12
7356.101136155789,repair_start,10,2,1,0,1,12
7356.795888127541,repair_finish,10,3,0,0,0,13
7361.459408348656,failure,10,2,0,0,0,12
7361.459408348656,repair_start,10,2,1,0,1,12
7361.832512904675,repair_finish,10,3,0,0,0,13
7363.4820702653815,failure,10,2,0,0,0,12
7363.4820702653815,repair_start,10,2,1,0,1,12
7363.61712079164,repair_finish,10,3,0,0,0,13
7364.859892769456,failure,10,2,0,0,0,12
7364.859892769456,repair_start,10,2,1,0,1,12
7365.326319950759,repair_finish,10,3,0,0,0,13
7386.307574043957,failure,10,2,0,0,0,12
7386.307574043957,repair_start,10,2,1,0,1,12
7386.3123148587465,repair_finish,10,3,0,0,0,13
7392.24432037195,failure,10,2,0,0,0,12
7392.24432037195,repair_start,10,2,1,0,1,12
7392.971487228308,repair_finish,10,3,0,0,0,13
7402.397851652299,failure,10,2,0,0,0,12
7402.397851652299,repair_start,10,2,1,0,1,12
7404.251051295528,repair_finish,10,3,0,0,0,13
7406.82423278176,failure,10,2,0,0,0,12
7406.82423278176,repair_start,10,2,1,0,1,12
7408.945889618994,repair_finish,10,3,0,0,0,13
7409.59011107365,failure,10,2,0,0,0,12
7409.59011107365,repair_start,10,2,1,0,1,12
7409.8594134553,repair_finish,10,3,0,0,0,13
7435.02452605836,failure,10,2,0,0,0,12
7435.02452605836,repair_start,10,2,1,0,1,12
7435.154877404701,repair_finish,10,3,0,0,0,13
7438.9277205655035,failure,10,2,0,0,0,12
7438.9277205655035,repair_start,10,2,1,0,1,12
7439.408211543759,repair_finish,10,3,0,0,0,13
7449.94091258366,failure,10,2,0,0,0,12
7449.94091258366,repair_start,10,2,1,0,1,12
7450.065494074582,repair_finish,10,3,0,0,0,13
7455.299310862605,failure,10,2,0,0,0,12
7455.299310862605,repair_start,10,2,1,0,1,12
7455.900875883114,failure,10,1,1,0,1,11
7455.900875883114,repair_queue,10,1,2,1,1,11
7456.558875633838,repair_finish,10,2,1,1,0,12
7456.558875633838,repair_start,10,2,1,0,1,12
7456.9905118190945,repair_finish,10,3,0,0,0,13
7460.105843832901,failure,10,2,0,0,0,12
7460.105843832901,repair_start,10,2,1,0,1,12
7461.593369961957,repair_finish,10,3,0,0,0,13
7468.61792814045,failure,10,2,0,0,0,12
7468.61792814045,repair_start,10,2,1,0,1,12
7469.232319195177,repair_finish,10,3,0,0,0,13
7486.940818579427,failure,10,2,0,0,0,12
7486.940818579427,repair_start,10,2,1,0,1,12
7487.32922489729,repair_finish,10,3,0,0,0,13
7494.749483740661,failure,10,2,0,0,0,12
7494.749483740661,repair_start,10,2,1,0,1,12
7496.071814537832,repair_finish,10,3,0,0,0,13
7501.545479287731,failure,10,2,0,0,0,12
7501.545479287731,repair_start,10,2,1,0,1,12
7501.88579789668,repair_finish,10,3,0,0,0,13
7506.928755169449,failure,10,2,0,0,0,12
7506.928755169449,repair_start,10,2,1,0,1,12
7507.068258342375,repair_finish,10,3,0,0,0,13
7508.923513037204,failure,10,2,0,0,0,12
7508.923513037204,repair_start,10,2,1,0,1,12
7510.1179403765445,failure,10,1,1,0,1,11
7510.1179403765445,repair_queue,10,1,2,1,1,11
7511.371138441294,failure,10,0,2,1,1,10
7511.371138441294,repair_queue,10,0,3,2,1,10
7513.065665884553,repair_finish,10,1,2,2,0,11
7513.065665884553,repair_start,10,1,2,1,1,11
7514.436965017058,repair_finish,10,2,1,1,0,12
7514.436965017058,repair_start,10,2,1,0,1,12
7514.5119878116475,repair_finish,10,3,0,0,0,13
7538.505148710673,failure,10,2,0,0,0,12
7538.505148710673,repair_start,10,2,1,0,1,12
7540.094648349682,failure,10,1,1,0,1,11
7540.094648349682,repair_queue,10,1,2,1,1,11
7540.6357211199565,repair_finish,10,2,1,1,0,12
7540.6357211199565,repair_start,10,2,1,0,1,12
7540.852191255919,repair_finish,10,3,0,0,0,13
7545.258758802565,failure,10,2,0,0,0,12
7545.258758802565,repair_start,10,2,1,0,1,12
7545.639723306347,repair_finish,10,3,0,0,0,13
7574.0143064282875,failure,10,2,0,0,0,12
7574.0143064282875,repair_start,10,2,1,0,1,12
7575.26140776004,failure,10,1,1,0,1,11
7575.26140776004,repair_queue,10,1,2,1,1,11
7577.038743969362,repair_finish,10,2,1,1,0,12
7577.038743969362,repair_start,10,2,1,0,1,12
7577.073313801441,repair_finish,10,3,0,0,0,13
7594.1505514996625,failure,10,2,0,0,0,12
7594.1505514996625,repair_start,10,2,1,0,1,12
7595.1937252557,repair_finish,10,3,0,0,0,13
7608.42152510034,failure,10,2,0,0,0,12
7608.42152510034,repair_start,10,2,1,0,1,12
7608.557783300406,repair_finish,10,3,0,0,0,13
7621.364756337228,failure,10,2,0,0,0,12
7621.364756337228,repair_start,10,2,1,0,1,12
7623.405520189632,repair_finish,10,3,0,0,0,13
7626.3219572579455,failure,10,2,0,0,0,12
7626.3219572579455,repair_start,10,2,1,0,1,12
7626.902666039975,repair_finish,10,3,0,0,0,13
7630.245279436414,failure,10,2,0,0,0,12
7630.245279436414,repair_start,10,2,1,0,1,12
7630.549915094504,repair_finish,10,3,0,0,0,13
7655.648416555893,failure,10,2,0,0,0,12
7655.648416555893,repair_start,10,2,1,0,1,12
7655.670395936302,repair_finish,10,3,0,0,0,13
7659.228851853399,failure,10,2,0,0,0,12
7659.228851853399,repair_start,10,2,1,0,1,12
7659.408178614947,repair_finish,10,3,0,0,0,13
7660.795360491761,failure,10,2,0,0,0,12
7660.795360491761,repair_start,10,2,1,0,1,12
7660.896120048378,repair_finish,10,3,0,0,0,13
7661.634008800679,failure,10,2,0,0,0,12
7661.634008800679,repair_start,10,2,1,0,1,12
7662.28634917074,repair_finish,10,3,0,0,0,13
7688.104047900127,failure,10,2,0,0,0,12
7688.104047900127,repair_start,10,2,1,0,1,12
7692.331079090623,repair_finish,10,3,0,0,0,13
7693.660821011954,failure,10,2,0,0,0,12
7693.660821011954,repair_start,10,2,1,0,1,12
7694.129189415192,repair_finish,10,3,0,0,0,13
7699.991927024879,failure,10,2,0,0,0,12
7699.991927024879,repair_start,10,2,1,0,1,12
7700.4992465909445,repair_finish,10,3,0,0,0,13
7712.104246902202,failure,10,2,0,0,0,12
7712.104246902202,repair_start,10,2,1,0,1,12
7713.064706445884,repair_finish,10,3,0,0,0,13
7718.686413509926,failure,10,2,0,0,0,12
7718.686413509926,repair_start,10,2,1,0,1,12
7719.890212426086,repair_finish,10,3,0,0,0,13
7720.921716138759,failure,10,2,0,0,0,12
7720.921716138759,repair_start,10,2,1,0,1,12
7720.950484565782,repair_finish,10,3,0,0,0,13
7741.047163730983,failure,10,2,0,0,0,12
7741.047163730983,repair_start,10,2,1,0,1,12
7741.078482417224,repair_finish,10,3,0,0,0,13
7752.837865394851,failure,10,2,0,0,0,12
7752.837865394851,repair_start,10,2,1,0,1,12
7754.8190758691035,repair_finish,10,3,0,0,0,13
7810.945854592725,failure,10,2,0,0,0,12
7810.945854592725,repair_start,10,2,1,0,1,12
7812.39791450024,repair_finish,10,3,0,0,0,13
7812.502628754309,failure,10,2,0,0,0,12
7812.502628754309,repair_start,10,2,1,0,1,12
7812.934888543536,repair_finish,10,3,0,0,0,13
7818.126366316524,failure,10,2,0,0,0,12
7818.126366316524,repair_start,10,2,1,0,1,12
7818.285636607996,repair_finish,10,3,0,0,0,13
7819.501381968221,failure,10,2,0,0,0,12
7819.501381968221,repair_start,10,2,1,0,1,12
7819.826345191205,repair_finish,10,3,0,0,0,13
7821.591244882383,failure,10,2,0,0,0,12
7821.591244882383,repair_start,10,2,1,0,1,12
7821.604403151444,repair_finish,10,3,0,0,0,13
7821.8631718044235,failure,10,2,0,0,0,12
7821.8631718044235,repair_start,10,2,1,0,1,12
